img_path,label
oregon_wildlife/bald_eagle/2a4611a8c921ae9661.jpg,0
oregon_wildlife/deer/93cab14a036e39b6ed.png,3
oregon_wildlife/black_bear/2385bf06a3558564f1.jpg,1
oregon_wildlife/sea_lions/d9f578f9091f39a38b.jpg,8
oregon_wildlife/nutria/73a88cb27ff564b18b.JPG,4
oregon_wildlife/nutria/c89419150472ebc037.jpg,4
oregon_wildlife/deer/1244d320d2829f783e.jpg,3
oregon_wildlife/red_fox/1cd56555a100fbdb10.jpg,7
oregon_wildlife/deer/90fb99aafb6fda0511.jpg,3
oregon_wildlife/deer/3642c4d0a8d1ce43a7.jpg,3
oregon_wildlife/bald_eagle/96d8b7a9b6b2cb23ef.jpg,0
oregon_wildlife/sea_lions/a09f1739f639081f97.jpg,8
oregon_wildlife/nutria/de15ced87a2f98ebdc.jpg,4
oregon_wildlife/virginia_opossum/79d932b5e92e80f1e1.jpg,9
oregon_wildlife/red_fox/b5a1e113d2006b5516.jpg,7
oregon_wildlife/raccoon/038802ef2ad8216e41.jpg,5
oregon_wildlife/raccoon/a6a922c80442369003.jpg,5
oregon_wildlife/red_fox/923ffee602629c53a6.jpg,7
oregon_wildlife/deer/08864d5785057f9cd2.jpg,3
oregon_wildlife/raven/2cd2cdf42d90cded0b.jpg,6
oregon_wildlife/virginia_opossum/b18e750dce3de3f2f1.jpg,9
oregon_wildlife/black_bear/996c8d1d607f2e2791.jpg,1
oregon_wildlife/bald_eagle/536b142185cdfd1295.jpg,0
oregon_wildlife/nutria/9f3c819734acb2068f.jpg,4
oregon_wildlife/nutria/7cb5423cd668f67b23.jpg,4
oregon_wildlife/raccoon/9178334bcbcddd8b37.jpg,5
oregon_wildlife/black_bear/30198e696b552f0ea9.jpg,1
oregon_wildlife/black_bear/c3c7a11f2437bb2221.jpg,1
oregon_wildlife/nutria/425b6bc597a9493b95.png,4
oregon_wildlife/sea_lions/ca127c384c5db6936e.jpg,8
oregon_wildlife/deer/7ebe2c7deb237a77a3.jpg,3
oregon_wildlife/bald_eagle/9d251ffc4c4b3853a0.jpg,0
oregon_wildlife/sea_lions/361152733fe47f15c4.jpg,8
oregon_wildlife/red_fox/9d57ac19ad80361118.jpg,7
oregon_wildlife/cougar/2d54f574a4fbeb0fb7.jpeg,2
oregon_wildlife/raven/5bbc541cb33fe910d0.jpg,6
oregon_wildlife/red_fox/213f5692c5d4903a71.jpg,7
oregon_wildlife/bald_eagle/04474682b5a82f6bff.jpg,0
oregon_wildlife/red_fox/265645c0a6dcb81e3e.jpg,7
oregon_wildlife/sea_lions/ca65bc4128c7223b5d.jpg,8
oregon_wildlife/red_fox/01f9a779f446ce373f.jpg,7
oregon_wildlife/bald_eagle/0affaa5e5d0cd767f9.jpg,0
oregon_wildlife/virginia_opossum/de197f310cc213974d.jpg,9
oregon_wildlife/raven/6260ae1d72fbeb47fa.jpg,6
oregon_wildlife/deer/d1e5a741f03eeb689a.jpg,3
oregon_wildlife/deer/160219d747cdaa289d.jpg,3
oregon_wildlife/raven/de48a750135b9c415c.jpg,6
oregon_wildlife/raccoon/9a87af5ec498026b5c.jpg,5
oregon_wildlife/virginia_opossum/3ff1a740ca1db132cc.jpg,9
oregon_wildlife/cougar/b7506b30fbb92e73dd.jpg,2
oregon_wildlife/nutria/c2ce61dc8b04912e28.jpg,4
oregon_wildlife/cougar/3de21261de4e7f2fcc.jpg,2
oregon_wildlife/deer/99168f335f1941aec3.jpg,3
oregon_wildlife/raccoon/1029056cc383531a01.jpg,5
oregon_wildlife/deer/dc0e9eb00c182edcc4.jpg,3
oregon_wildlife/nutria/5e971768335700a02d.jpg,4
oregon_wildlife/sea_lions/3be192f81fedf0d7cb.jpg,8
oregon_wildlife/cougar/9654713954ac181ba8.jpg,2
oregon_wildlife/virginia_opossum/0fda7edcbbaefde74e.jpeg,9
oregon_wildlife/nutria/1d18e91199b9138d5e.jpg,4
oregon_wildlife/cougar/eac6f4a1134f42f9ba.jpg,2
oregon_wildlife/raven/f9eb5a105534bcdf60.jpg,6
oregon_wildlife/raven/3e35cbc885589c5924.jpg,6
oregon_wildlife/deer/b0cf40d04833790d3a.jpg,3
oregon_wildlife/cougar/4efdadb1c39a39855c.jpg,2
oregon_wildlife/red_fox/4c50197f078a379072.jpg,7
oregon_wildlife/virginia_opossum/19bf3b468a2430b070.jpg,9
oregon_wildlife/deer/c99b9485ba0af27ea3.jpg,3
oregon_wildlife/bald_eagle/6a3249803ddae755ab.jpg,0
oregon_wildlife/black_bear/be5d285d46f8fd8d27.jpg,1
oregon_wildlife/cougar/eb454b2326aaa3425e.jpg,2
oregon_wildlife/sea_lions/33f4c0abc4fcab7c1b.jpg,8
oregon_wildlife/virginia_opossum/e49397518e4dd6b6aa.jpg,9
oregon_wildlife/deer/2ca0f8e47049310510.jpg,3
oregon_wildlife/cougar/e29169926e6e30acf1.jpg,2
oregon_wildlife/raven/a48999dd4da7184aab.jpg,6
oregon_wildlife/sea_lions/c57c4f47c05348b485.jpg,8
oregon_wildlife/bald_eagle/a6f7c0039f3a4931b1.jpg,0
oregon_wildlife/black_bear/0b3c886cba496baadd.jpg,1
oregon_wildlife/raccoon/f46987803f55122bee.jpg,5
oregon_wildlife/black_bear/5fd7f223015835e237.jpg,1
oregon_wildlife/bald_eagle/5e03be10ac49f47973.jpg,0
oregon_wildlife/raccoon/59fed8441ae605cf17.jpg,5
oregon_wildlife/virginia_opossum/a7f5621f9d2499c65d.JPG,9
oregon_wildlife/deer/cac897d1b08f1fc615.JPG,3
oregon_wildlife/raccoon/cfd5d293e8c77b4fa9.jpg,5
oregon_wildlife/bald_eagle/571bc3ff943e3436cb.jpg,0
oregon_wildlife/bald_eagle/72bbd869ecefd57dee.jpg,0
oregon_wildlife/black_bear/66f2a7088e87c7d008.jpg,1
oregon_wildlife/virginia_opossum/b2cbe8cf0a1b238f49.jpeg,9
oregon_wildlife/red_fox/e6b7f98a6d604ba593.jpg,7
oregon_wildlife/bald_eagle/debb619c4ca8674c6d.jpg,0
oregon_wildlife/sea_lions/19a22b8ada6b9e5ef8.jpg,8
oregon_wildlife/raccoon/49fb2e9cede7cda8a0.jpg,5
oregon_wildlife/black_bear/92594475a88692ec9c.jpg,1
oregon_wildlife/raven/27afe014a45b2fae27.jpg,6
oregon_wildlife/red_fox/dfc833abd3d783ecec.jpg,7
oregon_wildlife/raccoon/e2841477033f0836f1.jpg,5
oregon_wildlife/black_bear/631a2c0e73c02c91ad.jpg,1
oregon_wildlife/nutria/aafe8730329dd4db84.jpg,4
oregon_wildlife/raccoon/0e257c7d1772e3f455.jpg,5
oregon_wildlife/raccoon/fe855620e6ffacaced.jpg,5
oregon_wildlife/bald_eagle/ea04dbe7471e489dc4.jpg,0
oregon_wildlife/virginia_opossum/adb25fe74a58ea42bd.jpeg,9
oregon_wildlife/deer/159490108f7464db49.jpg,3
oregon_wildlife/raccoon/29f056e104c5ecdcdb.png,5
oregon_wildlife/red_fox/2d5a4e827a97e3b9b5.jpg,7
oregon_wildlife/raven/c7edc0902bac2db35b.jpg,6
oregon_wildlife/cougar/d5e72e270498aebbda.jpg,2
oregon_wildlife/bald_eagle/a9d5c28d56c6b3d2d0.jpg,0
oregon_wildlife/sea_lions/90b1a9d6b206df7ac3.jpeg,8
oregon_wildlife/black_bear/fb3de91f9bd8e7f0bb.JPG,1
oregon_wildlife/sea_lions/65cefaa52e75154b18.jpg,8
oregon_wildlife/red_fox/92a1c34650e51faeb9.jpg,7
oregon_wildlife/virginia_opossum/7290010cc52b1b6967.jpg,9
oregon_wildlife/sea_lions/56108caef0455c56b9.jpg,8
oregon_wildlife/cougar/9c25577b176cdcdfed.jpg,2
oregon_wildlife/cougar/ecac275ca79398f49f.jpg,2
oregon_wildlife/black_bear/10d0b01786641af75d.jpg,1
oregon_wildlife/deer/777adf988353691534.jpg,3
oregon_wildlife/bald_eagle/e5be781cef23a9e390.jpg,0
oregon_wildlife/red_fox/bc03d3fb60a94138d7.jpg,7
oregon_wildlife/bald_eagle/6dc98c477fb732df35.jpg,0
oregon_wildlife/sea_lions/6beadd0b97449a5f04.jpg,8
oregon_wildlife/red_fox/69be8bc283e7b0c906.jpg,7
oregon_wildlife/black_bear/9bd272cff5a7e0f638.jpg,1
oregon_wildlife/cougar/f38a83159a45c1c648.jpg,2
oregon_wildlife/cougar/79eded666421b7984d.jpeg,2
oregon_wildlife/sea_lions/38e293f06397c3d269.jpg,8
oregon_wildlife/virginia_opossum/be5758491b06df3702.jpg,9
oregon_wildlife/red_fox/2d17756ebdcc7380ee.jpg,7
oregon_wildlife/bald_eagle/c13dc40b77c1029f5e.JPG,0
oregon_wildlife/deer/eb9269e45301aae607.jpg,3
oregon_wildlife/nutria/cb263eb55b0eb23141.jpg,4
oregon_wildlife/bald_eagle/c95ffc8076de9ccbcc.jpg,0
oregon_wildlife/virginia_opossum/2c7b79ce3d704a3008.jpg,9
oregon_wildlife/black_bear/6056c3653b356b034d.jpg,1
oregon_wildlife/sea_lions/723fb2772833f9fee5.jpg,8
oregon_wildlife/cougar/c9093b8e95cc1eeab1.jpg,2
oregon_wildlife/sea_lions/438516964ce0bac4a9.jpg,8
oregon_wildlife/raccoon/0dfaa3ccee0d422aa9.jpg,5
oregon_wildlife/raccoon/9f3674bec1a3ee58e2.jpg,5
oregon_wildlife/virginia_opossum/1fed97e94cf81db0c0.jpg,9
oregon_wildlife/sea_lions/9618d8f135aa0c4006.jpg,8
oregon_wildlife/deer/df98061b7868288d1e.jpg,3
oregon_wildlife/black_bear/a1078e22b522d41cb8.jpg,1
oregon_wildlife/cougar/a81772bf7fd4f0b16c.jpg,2
oregon_wildlife/nutria/985f43251b4ed01fa0.jpg,4
oregon_wildlife/deer/631a896289aa61f677.jpeg,3
oregon_wildlife/cougar/ab9894127acf51a410.jpg,2
oregon_wildlife/nutria/8c795da24e8cfe8df5.jpg,4
oregon_wildlife/red_fox/961d41cf896b05996f.jpg,7
oregon_wildlife/cougar/024efb6c33307fb878.jpg,2
oregon_wildlife/deer/29769fa4147317d767.jpg,3
oregon_wildlife/red_fox/fd647beef19fd8ab6c.jpg,7
oregon_wildlife/sea_lions/9b70c3df6d685aec1b.jpg,8
oregon_wildlife/deer/ca17b65ac44ea6cec9.jpg,3
oregon_wildlife/raccoon/49dac94d873381eac8.jpg,5
oregon_wildlife/raven/fa746b0c37b5cb3ec1.jpg,6
oregon_wildlife/deer/136a81defda91af852.jpg,3
oregon_wildlife/raccoon/2115f4a56625cf6875.jpg,5
oregon_wildlife/sea_lions/83d4cd8884d0623464.jpg,8
oregon_wildlife/nutria/a1aef708ed689a4e6c.jpg,4
oregon_wildlife/deer/ad9d4f1eeea9ff56c6.jpg,3
oregon_wildlife/cougar/29968fe499bbfba8fa.jpg,2
oregon_wildlife/raven/7a7db9d3d633383465.jpg,6
oregon_wildlife/deer/e43f4f9778f75f1835.jpg,3
oregon_wildlife/raccoon/c1d41dedf23a99680a.jpg,5
oregon_wildlife/raven/8044351198ba65c90d.jpg,6
oregon_wildlife/virginia_opossum/4c500d74e9848ff8b3.jpg,9
oregon_wildlife/raccoon/4c4b8344b6771ddfda.jpg,5
oregon_wildlife/nutria/1529bfc83b7801269b.jpg,4
oregon_wildlife/deer/ae28325b18b08b618a.png,3
oregon_wildlife/bald_eagle/a06fc50e7024e16f17.jpg,0
oregon_wildlife/virginia_opossum/9f2abe52c7d76dc404.jpg,9
oregon_wildlife/red_fox/8b8b493e446eb1b1ec.jpg,7
oregon_wildlife/raccoon/0c3fb04b2d9ea90d8e.png,5
oregon_wildlife/virginia_opossum/4912f4c173f258fb14.jpg,9
oregon_wildlife/cougar/a2feafcdea143c9604.jpg,2
oregon_wildlife/black_bear/3212dc6c30805a3f2f.jpg,1
oregon_wildlife/raven/1a65308d6d49c6fcb4.jpg,6
oregon_wildlife/sea_lions/b4e83f9d2aa5f25b94.jpg,8
oregon_wildlife/red_fox/b53c694418cd24a984.jpg,7
oregon_wildlife/deer/601ea9264f5f885830.jpg,3
oregon_wildlife/cougar/d5cf3cc79782523aae.jpg,2
oregon_wildlife/sea_lions/b45039a4a244089127.jpg,8
oregon_wildlife/cougar/814583be6741511485.jpg,2
oregon_wildlife/black_bear/649f01b977d54d2908.png,1
oregon_wildlife/deer/43f8cfcc8a6ceef1d8.jpg,3
oregon_wildlife/black_bear/4dd53fe59fc30a310f.jpg,1
oregon_wildlife/raven/23056ec904da40c140.jpg,6
oregon_wildlife/red_fox/84b79f8fd9a6ef9741.jpg,7
oregon_wildlife/deer/94fda338c6ac60d39e.jpg,3
oregon_wildlife/black_bear/56d1ed59be1d6a9a7f.JPG,1
oregon_wildlife/raven/e1287544223883ed3f.jpg,6
oregon_wildlife/raven/01e1275646462e2713.jpg,6
oregon_wildlife/raccoon/5ed82b2163f6fdc2ec.jpg,5
oregon_wildlife/cougar/8ffc8a261afa7a3bf2.jpg,2
oregon_wildlife/raccoon/cc551735bdfac51e78.jpg,5
oregon_wildlife/red_fox/9dc24ef2fb2175b9c8.jpg,7
oregon_wildlife/sea_lions/77608f550c46c6361b.jpg,8
oregon_wildlife/cougar/5c3d372427ad36ebfb.jpg,2
oregon_wildlife/deer/75fbbfa6133dac3f9c.jpg,3
oregon_wildlife/nutria/d084c6d4a10e544fe7.jpg,4
oregon_wildlife/virginia_opossum/3f05e3b026a9b4c72e.jpg,9
oregon_wildlife/sea_lions/0047b315d3b8ec630b.jpg,8
oregon_wildlife/sea_lions/c4a351d03238218e25.jpg,8
oregon_wildlife/raccoon/e9b1900532488a13c6.jpg,5
oregon_wildlife/raccoon/91dc1902efcaa05a29.jpg,5
oregon_wildlife/nutria/e2c807b8fc0aa9b0ec.jpg,4
oregon_wildlife/virginia_opossum/47a37c75f82dab2020.jpg,9
oregon_wildlife/deer/b765e10c951a3bfa88.jpg,3
oregon_wildlife/sea_lions/dc71b558e6fa70c1d5.jpg,8
oregon_wildlife/sea_lions/26f33ecc2ea87f582a.jpg,8
oregon_wildlife/raccoon/69a546833cbc679949.jpg,5
oregon_wildlife/virginia_opossum/22c8b8aeebf0be7993.jpg,9
oregon_wildlife/red_fox/2c811ed4445e97110d.jpg,7
oregon_wildlife/bald_eagle/d1bd79429f683269fb.jpg,0
oregon_wildlife/nutria/21f5c028931697e5a4.jpg,4
oregon_wildlife/bald_eagle/b6f81dea93b3d03320.jpg,0
oregon_wildlife/bald_eagle/8d9efd41b5cf8b9c7d.jpg,0
oregon_wildlife/bald_eagle/ede3e5886960728c5c.jpg,0
oregon_wildlife/sea_lions/0d6287c5a908e3a2d8.jpg,8
oregon_wildlife/nutria/3a6597a3ceb9bf088b.jpg,4
oregon_wildlife/nutria/912ae2063eeb146a2a.jpg,4
oregon_wildlife/virginia_opossum/7ef9160d4de5b456a7.jpg,9
oregon_wildlife/black_bear/506b2c4aa75511fee8.jpg,1
oregon_wildlife/raven/6cbd0df735649bde06.jpg,6
oregon_wildlife/sea_lions/2fd8de2e98b99a10fc.jpg,8
oregon_wildlife/raccoon/38a870ad4485ce3f6d.jpeg,5
oregon_wildlife/deer/281672801aa66361b6.jpg,3
oregon_wildlife/deer/47591e3d11ad2c43e7.jpg,3
oregon_wildlife/cougar/38d924fac569654f6d.jpg,2
oregon_wildlife/sea_lions/8225fc371fd56e2a70.jpg,8
oregon_wildlife/bald_eagle/5742f36ae54bb6cb08.jpg,0
oregon_wildlife/red_fox/a17b201bb78694c4a0.png,7
oregon_wildlife/raccoon/83e82eb2a6df499b3b.jpg,5
oregon_wildlife/bald_eagle/e74d2cdfe3e8bfc466.jpg,0
oregon_wildlife/bald_eagle/921c3f0fba6c958844.jpg,0
oregon_wildlife/black_bear/e35040a3d2467e75d5.jpg,1
oregon_wildlife/deer/9c4c421cab9ee76c4f.jpg,3
oregon_wildlife/sea_lions/ae35c1dc5d30fc88ec.jpg,8
oregon_wildlife/cougar/14de2dc35ef50d05d6.jpg,2
oregon_wildlife/bald_eagle/fb2dd69ef3d6b2b341.jpg,0
oregon_wildlife/sea_lions/517a9a3115fb7b1dd9.png,8
oregon_wildlife/bald_eagle/e71bb7471b31d92629.jpg,0
oregon_wildlife/sea_lions/064c72b120edf8da4c.jpg,8
oregon_wildlife/virginia_opossum/e3012a57d81896c0ad.jpg,9
oregon_wildlife/sea_lions/6beb080290490f2340.jpg,8
oregon_wildlife/deer/397691def4ab1a0902.png,3
oregon_wildlife/cougar/9ef9148a92e6768df3.jpg,2
oregon_wildlife/deer/5d418525db8216758c.jpg,3
oregon_wildlife/raven/a81387b3b81b10ac18.jpeg,6
oregon_wildlife/sea_lions/99e9479cf8055e119d.jpg,8
oregon_wildlife/raccoon/0b2f65841f1faa5a8c.png,5
oregon_wildlife/nutria/f32cab3c94a6d3bfb9.jpg,4
oregon_wildlife/cougar/fade15c4eef1cf0471.jpg,2
oregon_wildlife/black_bear/0177105080a57ba36d.jpg,1
oregon_wildlife/red_fox/f9646853746325cbb0.jpg,7
oregon_wildlife/raven/a1a632a1a5c7207557.jpg,6
oregon_wildlife/black_bear/dce2e2fe21da85ff3f.jpg,1
oregon_wildlife/virginia_opossum/56c6bb05c9159bfbb2.jpg,9
oregon_wildlife/cougar/784c722fd99069d6e1.jpg,2
oregon_wildlife/sea_lions/f06c4d719e4c8cd760.jpg,8
oregon_wildlife/raccoon/98e6461d08ac9d5f05.png,5
oregon_wildlife/cougar/54f26bead419a8e8ef.jpg,2
oregon_wildlife/nutria/7663af586028050646.jpg,4
oregon_wildlife/virginia_opossum/fdf7f3fbf9b543782b.jpg,9
oregon_wildlife/black_bear/c357553339dc64fbd4.jpg,1
oregon_wildlife/red_fox/9cfa2e7e8d2251d442.jpg,7
oregon_wildlife/black_bear/57a471c356594dbbb6.jpg,1
oregon_wildlife/virginia_opossum/894d31289ee0ebe908.jpg,9
oregon_wildlife/sea_lions/76b9b64340ed116764.jpg,8
oregon_wildlife/sea_lions/e6f5b0eea9eb19f132.jpg,8
oregon_wildlife/bald_eagle/3bd66e706d04b4668b.jpg,0
oregon_wildlife/cougar/f9b4cdab62b4d77fac.jpeg,2
oregon_wildlife/virginia_opossum/5e8ba339083efd66fb.jpg,9
oregon_wildlife/black_bear/0445dabf8fef5866df.JPG,1
oregon_wildlife/raccoon/3c184a0d2e3f94535a.JPG,5
oregon_wildlife/deer/96f9f63cb79c37c455.jpg,3
oregon_wildlife/bald_eagle/d74d9dceced500b0d0.jpg,0
oregon_wildlife/bald_eagle/d695d99287f969deec.jpg,0
oregon_wildlife/raccoon/f5e36fa8c8eb2eb668.jpg,5
oregon_wildlife/raccoon/8b8f0e9639b0e4b370.jpeg,5
oregon_wildlife/raven/b900688dcee761e501.jpg,6
oregon_wildlife/sea_lions/8eee4955ece44c9af4.jpg,8
oregon_wildlife/virginia_opossum/c57f1de93af5c63eb7.jpg,9
oregon_wildlife/red_fox/b411fc4e6e9c5f8d4f.jpg,7
oregon_wildlife/red_fox/bc1af525f939393992.jpg,7
oregon_wildlife/raven/608719fa2f9b314669.jpg,6
oregon_wildlife/nutria/ef6bbcc7679df4ab3e.jpg,4
oregon_wildlife/cougar/fa82a83430e860a232.jpg,2
oregon_wildlife/sea_lions/00573f7f42e1ccd38b.jpg,8
oregon_wildlife/bald_eagle/4033cfa8c8baa58621.jpg,0
oregon_wildlife/cougar/5b7c2b214f6f2c3f20.jpg,2
