img_path,label
oregon_wildlife/black_bear/b53086a175f2f2f90b.jpg,1
oregon_wildlife/red_fox/3beccd9271d7bce74f.jpg,7
oregon_wildlife/sea_lions/4ad3b7067bb907600b.jpg,8
oregon_wildlife/bald_eagle/e986d6a907844ae1c1.jpg,0
oregon_wildlife/deer/85efedf68b6387020a.jpg,3
oregon_wildlife/bald_eagle/f12ece291338beff55.jpg,0
oregon_wildlife/sea_lions/53d5f5de247c39bc74.jpg,8
oregon_wildlife/bald_eagle/bf47697005c6eb8c19.jpg,0
oregon_wildlife/cougar/f3883ef683956626ff.jpg,2
oregon_wildlife/virginia_opossum/2fc9de3488d5c87fb4.jpg,9
oregon_wildlife/red_fox/7efa5af1add032b9ce.jpg,7
oregon_wildlife/cougar/abfe50b963a8989ae1.jpg,2
oregon_wildlife/cougar/38d924fac569654f6d.jpg,2
oregon_wildlife/sea_lions/4a1639c4888e6a36d1.jpg,8
oregon_wildlife/bald_eagle/c8783c21199ef6b4f5.jpg,0
oregon_wildlife/virginia_opossum/322ead3254ef8c2da3.jpg,9
oregon_wildlife/virginia_opossum/dc34eea86b0945062b.jpg,9
oregon_wildlife/virginia_opossum/6ae328af19c9b5692b.jpg,9
oregon_wildlife/deer/e9790ee849699dbac7.jpg,3
oregon_wildlife/raven/88b9704957ab4e55ed.jpg,6
oregon_wildlife/black_bear/6b7e0d4ddc16b86390.jpg,1
oregon_wildlife/raven/299bea1e8ae212e90e.jpg,6
oregon_wildlife/sea_lions/8fc879a16e204516d2.jpg,8
oregon_wildlife/deer/b338fc86f2ed02a06d.jpg,3
oregon_wildlife/sea_lions/c58d7d98efcf77836c.jpg,8
oregon_wildlife/virginia_opossum/2f65506540a766c0e3.jpg,9
oregon_wildlife/raven/3124fc2125c0a7a629.jpg,6
oregon_wildlife/raven/f9eb5a105534bcdf60.jpg,6
oregon_wildlife/deer/a7322b9b0a9072ba70.jpg,3
oregon_wildlife/raccoon/b288e836d8b3ea71ab.jpg,5
oregon_wildlife/nutria/9967aefd9e20758b38.jpg,4
oregon_wildlife/nutria/e50d92c9f9de6dbe48.jpg,4
oregon_wildlife/black_bear/2a0831d8ef4c7eab08.jpg,1
oregon_wildlife/virginia_opossum/af71f1bee401c1f417.jpg,9
oregon_wildlife/cougar/7761d5ef71a92d2b68.jpg,2
oregon_wildlife/deer/970630f4e7b981605d.jpg,3
oregon_wildlife/red_fox/42375f1747c429794c.jpg,7
oregon_wildlife/red_fox/9c0512afd17ef2134a.jpg,7
oregon_wildlife/deer/4b21c31268f3e5ef9a.jpg,3
oregon_wildlife/red_fox/65fd15d86707260ac8.jpg,7
oregon_wildlife/virginia_opossum/5e8ba339083efd66fb.jpg,9
oregon_wildlife/virginia_opossum/dd575b7300dd1749c1.jpg,9
oregon_wildlife/red_fox/046723f742cfcdc58d.jpg,7
oregon_wildlife/raccoon/220c5b9888816f3e9c.jpg,5
oregon_wildlife/bald_eagle/c326d12ec09dd5ee20.jpg,0
oregon_wildlife/virginia_opossum/895923506f9dcfc071.jpeg,9
oregon_wildlife/nutria/8fbb51f9d7d370a2a4.jpg,4
oregon_wildlife/red_fox/cd239adf84e8db890f.jpg,7
oregon_wildlife/black_bear/0a8eaec98cc2542440.jpg,1
oregon_wildlife/virginia_opossum/2ffbeac0a17b11eeea.jpg,9
oregon_wildlife/cougar/e997a83f68a768ee39.jpg,2
oregon_wildlife/deer/8328bc6731e58a7199.jpg,3
oregon_wildlife/cougar/36c71d1565d80b396a.jpeg,2
oregon_wildlife/nutria/81e33fa9ee94c4bdc5.jpg,4
oregon_wildlife/raccoon/b6db2a8e5cdbf66216.jpg,5
oregon_wildlife/red_fox/817dc47bfc266afb08.jpg,7
oregon_wildlife/deer/0f19935d4870a6db7d.jpg,3
oregon_wildlife/red_fox/7036c46b45bdf31693.jpg,7
oregon_wildlife/red_fox/5699ca2098a5ccc6bc.jpg,7
oregon_wildlife/bald_eagle/f8230ed79eac84cdc3.jpg,0
oregon_wildlife/nutria/4f3a7d585add439c4b.jpg,4
oregon_wildlife/raccoon/19bc2a8210aa6b7bc6.jpg,5
oregon_wildlife/cougar/dd63dc9b6b7882f865.jpg,2
oregon_wildlife/cougar/2aca1da43c49fcd2b0.jpg,2
oregon_wildlife/raven/08886860e4cb9df50f.jpg,6
oregon_wildlife/deer/62ae1a68bf59c0a8da.png,3
oregon_wildlife/raccoon/adcdac6246c20c140d.jpg,5
oregon_wildlife/black_bear/524b99d098016e4d19.jpg,1
oregon_wildlife/bald_eagle/ba827bc82b992cf389.jpg,0
oregon_wildlife/raccoon/66e2841e822744e88c.jpg,5
oregon_wildlife/black_bear/df700008706d9f6446.JPG,1
oregon_wildlife/virginia_opossum/6b6e90c565ec136c8e.jpg,9
oregon_wildlife/cougar/4a74bf8954180a3b8d.jpg,2
oregon_wildlife/sea_lions/528031bd37d73110ef.jpg,8
oregon_wildlife/sea_lions/420261a8bf221e1a4c.jpg,8
oregon_wildlife/raccoon/965d5a6a0aa973d5fc.jpg,5
oregon_wildlife/raven/1f13013e7a9de97790.JPG,6
oregon_wildlife/cougar/3fe5d0ed4d30081d5a.png,2
oregon_wildlife/raccoon/217c4682133ba77364.jpg,5
oregon_wildlife/cougar/f4a03f4b48ea9b2149.jpeg,2
oregon_wildlife/virginia_opossum/0c1c6886bf6aaca555.jpg,9
oregon_wildlife/virginia_opossum/3535b8e343e6fc7828.jpg,9
oregon_wildlife/nutria/71ffea7c9d028e29a2.png,4
oregon_wildlife/cougar/a61bfaa8d2452ae5ec.jpg,2
oregon_wildlife/raccoon/8510b744d3f90cfbc2.jpg,5
oregon_wildlife/virginia_opossum/56c6bb05c9159bfbb2.jpg,9
oregon_wildlife/black_bear/3e3fbcef9bf7e2f2a2.jpg,1
oregon_wildlife/red_fox/34055d5b113f1b7dc9.jpg,7
oregon_wildlife/cougar/99c4f05aa6a5b15d2f.jpg,2
oregon_wildlife/black_bear/981a59183633694a75.jpg,1
oregon_wildlife/bald_eagle/0e56557c1c81927ebb.jpg,0
oregon_wildlife/nutria/adbe2aa9d81b317455.jpg,4
oregon_wildlife/black_bear/33e92367318e81e67b.jpg,1
oregon_wildlife/bald_eagle/5ecb5a20695a836c11.jpg,0
oregon_wildlife/nutria/bc0ccdd2f420e78b5c.png,4
oregon_wildlife/cougar/d59f492bab3dd53a93.jpg,2
oregon_wildlife/bald_eagle/7799f2e40ca0d6ee42.jpg,0
oregon_wildlife/bald_eagle/ce61248197ad0ed294.png,0
oregon_wildlife/red_fox/f560622a2bae3ceb15.jpg,7
oregon_wildlife/nutria/3ee9f9d89ac68a407e.jpg,4
oregon_wildlife/black_bear/6b64cb448ada66e003.JPG,1
oregon_wildlife/raven/6c8985c581f13167f6.jpg,6
oregon_wildlife/red_fox/ea46762289bdac6f6f.jpg,7
oregon_wildlife/bald_eagle/b46029d7cce54f8d55.png,0
oregon_wildlife/black_bear/d78c14ec81a18cdcfa.jpg,1
oregon_wildlife/cougar/0dc0e2bb8a05c7d3b2.jpg,2
oregon_wildlife/bald_eagle/aaad35175a79e357fa.jpg,0
oregon_wildlife/virginia_opossum/168812083f8227516f.jpg,9
oregon_wildlife/red_fox/e904ce942c7c679c97.jpg,7
oregon_wildlife/red_fox/7f8fe06e28e45af249.png,7
oregon_wildlife/sea_lions/1f078b9a407ef11e35.jpg,8
oregon_wildlife/sea_lions/74987cf3d2cf8d87c5.jpg,8
oregon_wildlife/red_fox/b54dab99b10b2574e7.jpg,7
oregon_wildlife/virginia_opossum/798a4892f50aca3d48.jpg,9
oregon_wildlife/deer/79a3a006900e7d0546.jpg,3
oregon_wildlife/nutria/3818cb2ba77a91448f.jpg,4
oregon_wildlife/virginia_opossum/29c3720ff8d39537d2.JPG,9
oregon_wildlife/virginia_opossum/d28af339d04890ec31.jpg,9
oregon_wildlife/cougar/b1636eed97bd567bce.jpg,2
oregon_wildlife/deer/61d6157d499dbde973.jpg,3
oregon_wildlife/red_fox/22c9e2abe4e9c88693.JPG,7
oregon_wildlife/cougar/cb8af26ebe7c15e8f1.jpg,2
oregon_wildlife/nutria/7cb5423cd668f67b23.jpg,4
oregon_wildlife/sea_lions/2fd8de2e98b99a10fc.jpg,8
oregon_wildlife/raven/509017a3ecdcde556c.jpg,6
oregon_wildlife/cougar/3abe75059ee0edce02.jpg,2
oregon_wildlife/black_bear/790b85386ed2986a6f.jpg,1
oregon_wildlife/black_bear/911c9c37d05df609b8.jpg,1
oregon_wildlife/red_fox/b9fa9e114f555084ed.jpg,7
oregon_wildlife/bald_eagle/a6f7c0039f3a4931b1.jpg,0
oregon_wildlife/cougar/3de21261de4e7f2fcc.jpg,2
oregon_wildlife/nutria/e80d538184dacaac84.jpg,4
oregon_wildlife/black_bear/66c8b2db66da1590bc.jpg,1
oregon_wildlife/nutria/fac4d191f01ff99352.jpg,4
oregon_wildlife/deer/b4c55c1aa338342aad.jpg,3
oregon_wildlife/red_fox/6da83c6ba7898dd6ce.jpg,7
oregon_wildlife/deer/45017ea3a4ef72f4dc.jpeg,3
oregon_wildlife/black_bear/4dd53fe59fc30a310f.jpg,1
oregon_wildlife/black_bear/22355af5880ecb4dff.jpg,1
oregon_wildlife/virginia_opossum/c5a64c6e07f00863f5.jpg,9
oregon_wildlife/raccoon/f3383948afaea2ba35.jpg,5
oregon_wildlife/black_bear/f911e34318eee65acc.jpg,1
oregon_wildlife/virginia_opossum/b2cbe8cf0a1b238f49.jpeg,9
oregon_wildlife/red_fox/c48869d236c6869fa3.jpg,7
oregon_wildlife/deer/ce49f943dc3447dbad.jpg,3
oregon_wildlife/cougar/4fa0bfcd07412a4a70.jpg,2
oregon_wildlife/nutria/47e6e135d802ae341d.jpg,4
oregon_wildlife/red_fox/dfc833abd3d783ecec.jpg,7
oregon_wildlife/virginia_opossum/b978ff2bcceac4143c.jpg,9
oregon_wildlife/sea_lions/a484dc21a4c4bef371.jpg,8
oregon_wildlife/bald_eagle/3878ff0396b025712c.jpg,0
oregon_wildlife/bald_eagle/8447318d54c0b848a6.jpg,0
oregon_wildlife/cougar/1bc79c1493875dd6e6.jpg,2
oregon_wildlife/cougar/a07984bb4449bca538.jpg,2
oregon_wildlife/virginia_opossum/3f3f5beb2436e9ea65.jpeg,9
oregon_wildlife/virginia_opossum/d0ef8931940aa32128.jpg,9
oregon_wildlife/nutria/ed1a921632881ea048.jpg,4
oregon_wildlife/raccoon/09aa018a6f9c8e0543.jpg,5
oregon_wildlife/sea_lions/e2487cc4dad6ceb70a.jpg,8
oregon_wildlife/raven/5c11a42e4391c294d2.jpg,6
oregon_wildlife/red_fox/d30940d3a1d6f5d23b.jpg,7
oregon_wildlife/nutria/343b391c8770a7f57e.jpg,4
oregon_wildlife/nutria/e4b2337dbda4dce377.jpg,4
oregon_wildlife/deer/cc64e7eedd8bb96bf3.jpg,3
oregon_wildlife/sea_lions/6beadd0b97449a5f04.jpg,8
oregon_wildlife/nutria/f861ae40345780a543.jpg,4
oregon_wildlife/red_fox/90dfafc52208e3cc23.jpg,7
oregon_wildlife/raccoon/e958c14a1b18be38aa.jpg,5
oregon_wildlife/black_bear/757ac2ad73aec7789e.jpg,1
oregon_wildlife/black_bear/821d9c7b18ba10b0ed.jpg,1
oregon_wildlife/bald_eagle/b074701b46abb7a16e.jpg,0
oregon_wildlife/deer/3ccb249f30ca669646.jpg,3
oregon_wildlife/black_bear/0f47a306756c7f3e81.jpg,1
oregon_wildlife/black_bear/176f639a238dcf0144.jpg,1
oregon_wildlife/bald_eagle/8ebecc1893cf2324f2.jpg,0
oregon_wildlife/black_bear/c57070fe461b50cfac.jpg,1
oregon_wildlife/virginia_opossum/898f3fe431c7c6f88b.jpg,9
oregon_wildlife/nutria/36576ef24fc275da5b.jpg,4
oregon_wildlife/virginia_opossum/36b02223f4bba49c9f.jpg,9
oregon_wildlife/raccoon/0e856df95bc39b0c1c.jpg,5
oregon_wildlife/bald_eagle/d82f49e046a901824f.jpg,0
oregon_wildlife/cougar/ff7cfe8828c7638803.jpeg,2
oregon_wildlife/black_bear/34ed0792073f82b4fd.jpg,1
oregon_wildlife/bald_eagle/b4ade933f48ddeb6c3.jpeg,0
oregon_wildlife/bald_eagle/a13a99d997bc7c6764.jpg,0
oregon_wildlife/raven/3057d308a8b5a3751a.jpg,6
oregon_wildlife/sea_lions/235b4949b66a270642.jpg,8
oregon_wildlife/raccoon/c3a5e7ba044ede901d.jpg,5
oregon_wildlife/nutria/c2e3b4b182ec9b1d1e.jpg,4
oregon_wildlife/cougar/33c8708f5e4e4a1889.jpg,2
oregon_wildlife/black_bear/79ca4d7f4d4e3ab5ad.png,1
oregon_wildlife/bald_eagle/ef040d321bd48fe476.jpg,0
oregon_wildlife/red_fox/b6b36b311fd65f86bd.jpg,7
oregon_wildlife/deer/c99b9485ba0af27ea3.jpg,3
oregon_wildlife/bald_eagle/96d8b7a9b6b2cb23ef.jpg,0
oregon_wildlife/sea_lions/cb963b298479bbff4f.jpg,8
oregon_wildlife/red_fox/f9949c9e3e7e3292c7.jpg,7
oregon_wildlife/sea_lions/df32dfa845ee3ebf6e.png,8
oregon_wildlife/cougar/5302f88c19ac2c6cf5.jpg,2
oregon_wildlife/black_bear/c37d22730a87d8288c.jpg,1
oregon_wildlife/cougar/ec78ac09a7024016d3.jpg,2
oregon_wildlife/raccoon/692d409e5fa10f80a8.jpg,5
oregon_wildlife/virginia_opossum/645c6491b2941d4ff8.jpg,9
oregon_wildlife/cougar/b16c8d1c542088cef2.jpg,2
oregon_wildlife/virginia_opossum/c7e27e72d2f022f431.jpg,9
oregon_wildlife/black_bear/bdbe68790a7e71da2a.jpg,1
oregon_wildlife/virginia_opossum/5519a19bf9d3f70a5f.jpg,9
oregon_wildlife/raccoon/08afb8eb8b52237a12.JPG,5
oregon_wildlife/bald_eagle/0fb90613b639f93aa2.jpg,0
oregon_wildlife/red_fox/cf8992f546a73f64ce.jpg,7
oregon_wildlife/deer/f24e9531d9a08ba798.jpg,3
oregon_wildlife/raccoon/ebb143340268b40d73.jpg,5
oregon_wildlife/cougar/a24712f85f92925c9b.jpg,2
oregon_wildlife/cougar/1fd6cd90f2f75e28cf.jpg,2
oregon_wildlife/black_bear/da889869203cb414cf.jpg,1
oregon_wildlife/black_bear/a026c831add3aeda46.jpg,1
oregon_wildlife/virginia_opossum/1632992cd7fdeeaf5a.JPG,9
oregon_wildlife/raccoon/967f3dccd6bf073c35.jpg,5
oregon_wildlife/deer/3f55776ed5f87cd05b.jpg,3
oregon_wildlife/raccoon/6b18b773c84028e213.jpg,5
oregon_wildlife/raven/ddb75d8e1538c807eb.png,6
oregon_wildlife/raven/25e450b14f4f0feccc.jpg,6
oregon_wildlife/sea_lions/f6c476b9fa18201fe1.jpg,8
oregon_wildlife/red_fox/d00a4b29c744daa612.jpg,7
oregon_wildlife/virginia_opossum/cc2b2eb7bd2509d4ec.jpg,9
oregon_wildlife/raccoon/d37132245010225d0f.jpg,5
oregon_wildlife/raccoon/6100f39924d7d22546.JPG,5
oregon_wildlife/nutria/2d9d79124bd603ddc2.jpg,4
oregon_wildlife/red_fox/560747c7c9fa47282a.jpg,7
oregon_wildlife/sea_lions/a2a95a4f2f5ba49e16.jpg,8
oregon_wildlife/cougar/644ceaaebc48d4e904.jpg,2
oregon_wildlife/virginia_opossum/e004533a6babf08fee.jpg,9
oregon_wildlife/cougar/697a4f171c7553c87d.jpg,2
